NAME,lake,st2,lat,lon,area
Cook,Hideaway Swale,IL,41.5816912696786,-87.8590266304783,0.008445570837372
Lake,Dover Pond,IL,42.1588718215305,-88.0786298453955,0.0957179050074802
Lake,Twin Lakes,IL,42.3427164781555,-87.9825233118164,0.00459612250756679
Lake,Lake Naomi,IL,42.2249047821176,-88.0700361724778,0.0536845096878397
DuPage,Willow Pond,IL,41.763574686766,-87.9395420510016,0.00500301326163869
Lake,Loch Lomond,IL,42.2799206433097,-88.0095621894237,0.300898729776612
Lake,Des Plaines Lake,IL,42.4055907536269,-87.9276652577743,0.101768745411527
Lake,Diamond Lake,IL,42.2503223869026,-88.007529795237,0.617838344577302
Lake,Lake Carina,IL,42.3528901785028,-87.9346334170882,0.093688333183973
Lake,Liberty Lake,IL,42.2839965550097,-87.9401625074484,0.124176273846207
