zipcode,HUC8,HUC8distance,tripletdistance,HUC4distance
27281,1010002,1541671,979,1585604
27281,1010003,1606839,979,1585604
27281,1010004,1581364,985,1585604
27281,1010005,1572164,986,1585604
27281,1010010,1608764,988,1585604
27281,1020003,1524551,935,1476950
27281,1020004,1432841,916,1476950
27281,1020005,1437014,900,1476950
27281,1030002,1365656,856,1378671
27281,1030003,1352476,856,1378671
27281,1040001,1307020,807,1300033
27281,1040002,1293045,807,1300033
27281,1060001,1248203,753,1212461
27281,1060002,1218679,753,1212461
27281,1060003,1170501,753,1212461
27281,1070001,1175593,716,1118653
27281,1070002,1173298,718,1118653
27281,1070003,1108868,682,1118653
27281,1070004,1067626,674,1118653
27281,1070005,1068277,674,1118653
27281,1070006,1118254,674,1118653
27281,1080101,1275072,768,1082824
27281,1080102,1228373,744,1082824
27281,1080103,1206032,725,1082824
27281,1080104,1159974,706,1082824
27281,1080105,1137268,706,1082824
27281,1080106,1112345,685,1082824
27281,1080107,1060584,685,1082824
27281,1080201,997301,636,1082824
27281,1080202,1051572,635,1082824
27281,1080203,1025171,622,1082824
27281,1080204,1021561,621,1082824
27281,1080205,952339,597,1082824
27281,1080206,982642,597,1082824
27281,1080207,949306,597,1082824
27281,1090001,1098569,655,1044699
27281,1090003,1033954,631,1044699
27281,1090004,1032395,655,1044699
27281,1090005,982914,631,1044699
27281,2020001,1084908,647,959295
27281,2020002,1019746,638,959295
27281,2020003,1020708,647,959295
27281,2020004,976785,603,959295
27281,2020005,916084,586,959295
27281,2020006,940408,586,959295
27281,2020008,871863,550,959295
27281,3020103,207332,117,212533
27281,3020104,265652,130,212533
27281,3020105,322729,164,212533
27281,3020202,216904,102,212533
27281,3020203,164501,102,212533
27281,3020204,243734,150,212533
27281,3020301,244307,142,212533
27281,3020302,200398,142,212533
27281,3030004,52047,45,107118
27281,3030005,164918,90,107118
27281,3030006,111515,90,107118
27281,3030007,160578,90,107118
27281,3040201,71966,58,115513
27281,3040202,117737,70,115513
27281,3040203,86348,51,115513
27281,3040204,90974,64,115513
27281,3040205,152915,70,115513
27281,3040206,135464,64,115513
27281,3040208,169328,81,115513
27281,3060106,289319,185,335485
27281,3060108,327180,197,335485
27281,3060109,338095,226,335485
27281,3060110,350327,226,335485
27281,3060201,356966,227,335485
27281,3060202,354031,237,335485
27281,3060203,385585,237,335485
27281,3060204,406145,237,335485
27281,3070102,417415,261,466593
27281,3070104,491279,282,466593
27281,3070105,455884,282,466593
27281,3070106,439271,269,466593
27281,3070107,399000,260,466593
27281,3070201,499175,300,466593
27281,3070202,463593,300,466593
27281,3070203,486934,329,466593
27281,3070204,562741,329,466593
27281,3080101,723062,417,705286
27281,3080102,676954,417,705286
27281,3080103,614037,399,705286
27281,3080201,637764,409,705286
27281,3080202,741983,476,705286
27281,3080203,837916,476,705286
27281,3100101,877379,571,863993
27281,3100102,913442,571,863993
27281,3100103,967864,571,863993
27281,3100201,922311,554,863993
27281,3100202,886647,537,863993
27281,3100204,842108,520,863993
27281,3100205,815128,511,863993
27281,3100206,857378,520,863993
27281,3100207,796445,490,863993
27281,3100208,757776,490,863993
27281,3110101,725118,435,627183
27281,3110102,687325,418,627183
27281,3110103,644554,376,627183
27281,3110201,565696,351,627183
27281,3110202,522489,351,627183
27281,3110203,607627,351,627183
27281,3110204,567922,351,627183
27281,3110205,688505,391,627183
27281,3110206,635413,391,627183
27281,3120001,684503,414,666803
27281,3120002,616774,414,666803
27281,3120003,699133,414,666803
27281,3130003,603753,342,622625
27281,3130004,667807,400,622625
27281,3130006,536228,332,622625
27281,3130007,562530,353,622625
27281,3130008,623243,371,622625
27281,3130009,608493,391,622625
27281,3130010,657652,391,622625
27281,3130012,723656,464,622625
27281,3140101,785627,488,792606
27281,3140102,814738,505,792606
27281,3140103,794783,516,792606
27281,3140104,832960,505,792606
27281,3140105,868079,554,792606
27281,3140106,892575,552,792606
27281,3140107,917760,552,792606
27281,3140201,698851,439,792606
27281,3140202,666856,425,792606
27281,3140203,758468,439,792606
27281,3140301,686961,452,792606
27281,3140303,769275,479,792606
27281,3140304,818461,506,792606
27281,3140305,857538,506,792606
27281,3150110,648130,400,618137
27281,3150201,716947,461,618137
27281,3150202,724699,461,618137
27281,3150203,785139,486,618137
27281,3150204,841046,485,618137
27281,3170001,914941,579,967621
27281,3170002,917371,575,967621
27281,3170003,944178,601,967621
27281,3170004,992303,614,967621
27281,3170005,965378,614,967621
27281,3170007,1007247,627,967621
27281,3170008,946542,597,967621
27281,3170009,1027147,627,967621
27281,3180001,933345,621,1030071
27281,3180002,1013742,621,1030071
27281,3180003,1052070,621,1030071
27281,3180004,1062837,663,1030071
27281,3180005,1088361,663,1030071
27281,4140101,921680,592,938898
27281,4140102,992367,598,938898
27281,4140201,881665,569,938898
27281,4140202,951982,575,938898
27281,4140203,946799,569,938898
27281,4150101,1026116,651,1145296
27281,4150102,1040683,655,1145296
27281,4150302,1067970,667,1145296
27281,4150303,1052685,654,1145296
27281,4150304,1102988,681,1145296
27281,4150305,1116938,695,1145296
27281,4150306,1136993,707,1145296
27281,4150307,1161255,725,1145296
27281,4150308,1203254,735,1145296
27281,4150309,1073512,655,1145296
27281,4150310,1188375,735,1145296
27281,4150401,1071937,687,1145296
27281,4150402,1110226,708,1145296
27281,4150403,1175268,750,1145296
27281,4150404,1133230,705,1145296
27281,4150405,1210680,750,1145296
27281,4150406,1139633,705,1145296
27281,4150407,1239097,742,1145296
27281,4150408,1135030,732,1145296
27281,4150500,1318339,823,1145296
27281,8050001,1149833,706,1136825
27281,8050003,1135573,706,1136825
27281,8070201,1194801,725,1174916
27281,8070202,1163885,710,1174916
27281,8070203,1146162,712,1174916
27281,8070204,1172059,721,1174916
27281,8070205,1119334,710,1174916
27281,8070300,1223088,750,1174916
27281,10020001,2997683,1857,2976430
27281,10020004,3056973,1869,2976430
27281,10020005,2965486,1841,2976430
27281,10020006,2995709,1867,2976430
27281,10020008,2897773,1820,2976430
27281,17010101,3269451,2039,3268803
27281,17010105,3347682,2085,3268803
27281,17010201,3037122,1908,3268803
27281,17010202,3094891,1929,3268803
27281,17010203,3080709,1926,3268803
27281,17010204,3200146,1953,3268803
27281,17010205,3138834,1972,3268803
27281,17010208,3184990,1987,3268803
27281,17010212,3183863,1971,3268803
27281,17010213,3268562,1999,3268803
27281,17010214,3364704,2110,3268803
27281,17010215,3396989,2110,3268803
27281,17010216,3428907,2110,3268803
27281,17010301,3322840,2068,3268803
27281,17010302,3308051,2068,3268803
27281,17010303,3356339,2083,3268803
27281,17010304,3303871,2064,3268803
27281,17010305,3381714,2102,3268803
27281,17010307,3450449,2123,3268803
27281,17010308,3413776,2122,3268803
27281,17070105,3696346,2264,3592646
27281,17070106,3671699,2264,3592646
27281,17070201,3517074,2175,3592646
27281,17070202,3500493,2191,3592646
27281,17070301,3698082,2289,3592646
27281,17070302,3700649,2289,3592646
27281,17070303,3574383,2242,3592646
27281,17070305,3653403,2271,3592646
27281,17070306,3674089,2271,3592646
27281,17080001,3742514,2341,3780687
27281,17080002,3753033,2341,3780687
27281,17080003,3811024,2341,3780687
27281,17080004,3721306,2332,3780687
27281,17080005,3785046,2344,3780687
27281,17080006,3871197,2375,3780687
27281,17090001,3763883,2360,3786245
27281,17090002,3804360,2354,3786245
27281,17090003,3828801,2343,3786245
27281,17090004,3736146,2332,3786245
27281,17090005,3751352,2347,3786245
27281,17090006,3774106,2366,3786245
27281,17090007,3806371,2367,3786245
27281,17090008,3843326,2370,3786245
27281,17090009,3782011,2349,3786245
27281,17090010,3818771,2349,3786245
27281,17090011,3741467,2349,3786245
27281,17090012,3784347,2349,3786245
27281,17100101,3930340,2431,3868240
27281,17100102,3914837,2417,3868240
27281,17100103,3824071,2399,3868240
27281,17100104,3864784,2410,3868240
27281,17100106,3881533,2396,3868240
27281,17100201,3890510,2405,3868240
27281,17100202,3852832,2403,3868240
27281,17100203,3872695,2410,3868240
27281,17100204,3880660,2408,3868240
27281,17100205,3884670,2413,3868240
27281,17100206,3864678,2407,3868240
27281,17100301,3791992,2377,3868240
27281,17100302,3827355,2400,3868240
27281,17100303,3857132,2414,3868240
27281,17100304,3904653,2429,3868240
27281,17100305,3895508,2429,3868240
27281,17100306,3930006,2429,3868240
27281,17100307,3774279,2364,3868240
27281,17100308,3811662,2380,3868240
27281,17100309,3831119,2390,3868240
27281,17100310,3849436,2407,3868240
27281,17100311,3860633,2407,3868240
27281,18010101,3901467,2421,3825171
27281,18010102,3904270,2425,3825171
27281,18010105,3872465,2424,3825171
27281,18010106,3899928,2424,3825171
27281,18010107,3935430,2424,3825171
27281,18010108,3898678,2408,3825171
27281,18010109,3879050,2408,3825171
27281,18010202,3668166,2304,3825171
27281,18010204,3678463,2290,3825171
27281,18010207,3772138,2339,3825171
27281,18010208,3811712,2355,3825171
27281,18010209,3887002,2389,3825171
27281,18010210,3839270,2389,3825171
27281,18010211,3827797,2386,3825171
27281,18010212,3855100,2386,3825171
27505,1010002,1488937,946,1532138
27505,1010003,1553741,946,1532138
27505,1010004,1527599,952,1532138
27505,1010005,1517367,952,1532138
27505,1010010,1554014,954,1532138
27505,1020003,1469481,901,1422425
27505,1020004,1378287,882,1422425
27505,1020005,1381504,866,1422425
27505,1030002,1312423,823,1324902
27505,1030003,1297749,823,1324902
27505,1040001,1254050,774,1246400
27505,1040002,1238750,774,1246400
27505,1060001,1192810,719,1157281
27505,1060002,1164225,719,1157281
27505,1060003,1114809,719,1157281
27505,1070001,1122044,682,1063756
27505,1070002,1118859,684,1063756
27505,1070003,1054553,648,1063756
27505,1070004,1012061,639,1063756
27505,1070005,1012085,639,1063756
27505,1070006,1062935,639,1063756
27505,1080101,1222709,735,1029211
27505,1080102,1176430,711,1029211
27505,1080103,1153398,693,1029211
27505,1080104,1107427,673,1029211
27505,1080105,1085424,673,1029211
27505,1080106,1059339,652,1029211
27505,1080107,1007227,652,1029211
27505,1080201,942835,603,1029211
27505,1080202,996765,601,1029211
27505,1080203,971700,588,1029211
27505,1080204,966264,587,1029211
27505,1080205,896439,563,1029211
27505,1080206,928443,563,1029211
27505,1080207,894554,563,1029211
27505,1090001,1041831,620,987444
27505,1090003,977504,596,987444
27505,1090004,975010,620,987444
27505,1090005,925478,596,987444
27505,2020001,1035975,616,908298
27505,2020002,970404,607,908298
27505,2020003,968899,616,908298
27505,2020004,928439,572,908298
27505,2020005,864716,555,908298
27505,2020006,888250,554,908298
27505,2020008,818386,517,908298
27505,3020103,148740,80,160519
27505,3020104,210586,95,160519
27505,3020105,270501,130,160519
27505,3020202,165305,67,160519
27505,3020203,106171,67,160519
27505,3020204,195606,118,160519
27505,3020301,202535,118,160519
27505,3020302,171838,118,160519
27505,3030004,16349,31,84781
27505,3030005,153175,74,84781
27505,3030006,79918,74,84781
27505,3030007,126384,74,84781
27505,3040201,124358,86,148792
27505,3040202,169598,103,148792
27505,3040203,97829,71,148792
27505,3040204,121924,74,148792
27505,3040205,204407,103,148792
27505,3040206,139858,74,148792
27505,3040208,178788,91,148792
27505,3060106,348312,222,392052
27505,3060108,387040,233,392052
27505,3060109,390869,258,392052
27505,3060110,399737,258,392052
27505,3060201,416590,262,392052
27505,3060202,409272,270,392052
27505,3060203,441116,270,392052
27505,3060204,456313,270,392052
27505,3070102,477074,298,522227
27505,3070104,549988,319,522227
27505,3070105,514541,319,522227
27505,3070106,492945,304,522227
27505,3070107,456992,295,522227
27505,3070201,553989,333,522227
27505,3070202,518311,333,522227
27505,3070203,536619,360,522227
27505,3070204,613753,360,522227
27505,3080101,765509,445,748484
27505,3080102,726348,445,748484
27505,3080103,661120,428,748484
27505,3080201,681719,436,748484
27505,3080202,781355,501,748484
27505,3080203,874851,501,748484
27505,3100101,921214,598,910171
27505,3100102,958638,598,910171
27505,3100103,1012008,598,910171
27505,3100201,968599,583,910171
27505,3100202,932863,566,910171
27505,3100204,887789,549,910171
27505,3100205,861942,541,910171
27505,3100206,904950,549,910171
27505,3100207,845351,520,910171
27505,3100208,804912,520,910171
27505,3110101,776377,467,681880
27505,3110102,741897,452,681880
27505,3110103,701211,412,681880
27505,3110201,619528,386,681880
27505,3110202,580315,387,681880
27505,3110203,664326,387,681880
27505,3110204,625938,387,681880
27505,3110205,740764,423,681880
27505,3110206,686564,423,681880
27505,3120001,741771,450,724678
27505,3120002,675037,450,724678
27505,3120003,757225,450,724678
27505,3130003,664005,379,681642
27505,3130004,727602,437,681642
27505,3130006,595762,369,681642
27505,3130007,622535,390,681642
27505,3130008,682217,408,681642
27505,3130009,668216,428,681642
27505,3130010,717087,428,681642
27505,3130012,783041,500,681642
27505,3140101,844663,525,852687
27505,3140102,874640,543,852687
27505,3140103,854953,554,852687
27505,3140104,893185,543,852687
27505,3140105,928187,592,852687
27505,3140106,952830,590,852687
27505,3140107,977962,590,852687
27505,3140201,758985,477,852687
27505,3140202,727110,462,852687
27505,3140203,818240,477,852687
27505,3140301,747195,489,852687
27505,3140303,829481,516,852687
27505,3140304,878701,543,852687
27505,3140305,917790,543,852687
27505,3150110,708181,437,676070
27505,3150201,776705,498,676070
27505,3150202,783297,498,676070
27505,3150203,844903,523,676070
27505,3150204,901138,522,676070
27505,3170001,973440,616,1027251
27505,3170002,976637,611,1027251
27505,3170003,1004062,638,1027251
27505,3170004,1051375,651,1027251
27505,3170005,1024913,651,1027251
27505,3170007,1067151,664,1027251
27505,3170008,1006684,634,1027251
27505,3170009,1087332,664,1027251
27505,3180001,990935,657,1088898
27505,3180002,1072030,657,1088898
27505,3180003,1111094,657,1088898
27505,3180004,1122654,700,1088898
27505,3180005,1147778,700,1088898
27505,4140101,881158,566,896051
27505,4140102,948637,571,896051
27505,4140201,839464,543,896051
27505,4140202,907006,548,896051
27505,4140203,903988,543,896051
27505,4150101,980041,623,1098043
27505,4150102,997795,629,1098043
27505,4150302,1021905,639,1098043
27505,4150303,1008330,627,1098043
27505,4150304,1057914,652,1098043
27505,4150305,1071191,666,1098043
27505,4150306,1090561,678,1098043
27505,4150307,1114527,696,1098043
27505,4150308,1155878,707,1098043
27505,4150309,1031314,629,1098043
27505,4150310,1143006,707,1098043
27505,4150401,1020694,655,1098043
27505,4150402,1058998,677,1098043
27505,4150403,1124216,719,1098043
27505,4150404,1084499,675,1098043
27505,4150405,1160165,719,1098043
27505,4150406,1091649,675,1098043
27505,4150407,1188914,711,1098043
27505,4150408,1085674,701,1098043
27505,4150500,1267063,791,1098043
27505,8050001,1206344,741,1193771
27505,8050003,1193144,741,1193771
27505,8070201,1254042,762,1234461
27505,8070202,1223361,747,1234461
27505,8070203,1205823,749,1234461
27505,8070204,1231992,758,1234461
27505,8070205,1178929,747,1234461
27505,8070300,1282667,787,1234461
27505,10020001,3026627,1874,3003888
27505,10020004,3084012,1886,3003888
27505,10020005,2992263,1858,3003888
27505,10020006,3021453,1884,3003888
27505,10020008,2924828,1837,3003888
27505,17010101,3291030,2053,3292171
27505,17010105,3368935,2098,3292171
27505,17010201,3062938,1923,3292171
27505,17010202,3120702,1945,3292171
27505,17010203,3105227,1941,3292171
27505,17010204,3225051,1969,3292171
27505,17010205,3165297,1988,3292171
27505,17010208,3208018,2001,3292171
27505,17010212,3207791,1985,3292171
27505,17010213,3292425,2014,3292171
27505,17010214,3387906,2124,3292171
27505,17010215,3419539,2124,3292171
27505,17010216,3451181,2124,3292171
27505,17010301,3346745,2083,3292171
27505,17010302,3332462,2083,3292171
27505,17010303,3380784,2098,3292171
27505,17010304,3328837,2079,3292171
27505,17010305,3405818,2117,3292171
27505,17010307,3474610,2138,3292171
27505,17010308,3437584,2137,3292171
27505,17070105,3724771,2282,3622320
27505,17070106,3699510,2282,3622320
27505,17070201,3547592,2193,3622320
27505,17070202,3529822,2209,3622320
27505,17070301,3729078,2308,3622320
27505,17070302,3732659,2308,3622320
27505,17070303,3606004,2262,3622320
27505,17070305,3684721,2290,3622320
27505,17070306,3703635,2290,3622320
27505,17080001,3771298,2359,3808466
27505,17080002,3780947,2359,3808466
27505,17080003,3838945,2359,3808466
27505,17080004,3748338,2349,3808466
27505,17080005,3812383,2361,3808466
27505,17080006,3898887,2392,3808466
27505,17090001,3795501,2380,3816348
27505,17090002,3836029,2374,3816348
27505,17090003,3859382,2362,3816348
27505,17090004,3767210,2351,3816348
27505,17090005,3781424,2365,3816348
27505,17090006,3804504,2384,3816348
27505,17090007,3836254,2386,3816348
27505,17090008,3872776,2388,3816348
27505,17090009,3811554,2367,3816348
27505,17090010,3847520,2367,3816348
27505,17090011,3770882,2367,3816348
27505,17090012,3813145,2367,3816348
27505,17100101,3955187,2447,3898743
27505,17100102,3940534,2434,3898743
27505,17100103,3850892,2415,3898743
27505,17100104,3890891,2427,3898743
27505,17100106,3908544,2413,3898743
27505,17100201,3918643,2423,3898743
27505,17100202,3881100,2421,3898743
27505,17100203,3901702,2429,3898743
27505,17100204,3910642,2427,3898743
27505,17100205,3915273,2432,3898743
27505,17100206,3895858,2427,3898743
27505,17100301,3824251,2397,3898743
27505,17100302,3860184,2420,3898743
27505,17100303,3888956,2434,3898743
27505,17100304,3936656,2449,3898743
27505,17100305,3928206,2449,3898743
27505,17100306,3963064,2449,3898743
27505,17100307,3807640,2385,3898743
27505,17100308,3845407,2401,3898743
27505,17100309,3865198,2411,3898743
27505,17100310,3882853,2428,3898743
27505,17100311,3894673,2428,3898743
27505,18010101,3936015,2443,3861133
27505,18010102,3940208,2448,3861133
27505,18010105,3909442,2447,3861133
27505,18010106,3937164,2447,3861133
27505,18010107,3972187,2447,3861133
27505,18010108,3936936,2432,3861133
27505,18010109,3918255,2432,3861133
27505,18010202,3701721,2325,3861133
27505,18010204,3712975,2310,3861133
27505,18010207,3807134,2360,3861133
27505,18010208,3846794,2376,3861133
27505,18010209,3922236,2411,3861133
27505,18010210,3874659,2411,3861133
27505,18010211,3863971,2408,3861133
27505,18010212,3891615,2408,3861133
27506,1010002,1477743,939,1520354
27506,1010003,1542260,939,1520354
27506,1010004,1515615,944,1520354
27506,1010005,1504559,944,1520354
27506,1010010,1541238,946,1520354
27506,1020003,1456456,893,1409848
27506,1020004,1365709,875,1409848
27506,1020005,1368123,858,1409848
27506,1030002,1300901,815,1312955
27506,1030003,1285051,815,1312955
27506,1040001,1242745,767,1234583
27506,1040002,1226420,767,1234583
27506,1060001,1179579,710,1144238
27506,1060002,1151792,710,1144238
27506,1060003,1101343,710,1144238
27506,1070001,1110347,675,1050973
27506,1070002,1106455,676,1050973
27506,1070003,1042275,640,1050973
27506,1070004,998746,631,1050973
27506,1070005,998203,631,1050973
27506,1070006,1049815,631,1050973
27506,1080101,1211866,729,1017472
27506,1080102,1165911,705,1017472
27506,1080103,1142382,686,1017472
27506,1080104,1096496,666,1017472
27506,1080105,1075016,666,1017472
27506,1080106,1048085,645,1017472
27506,1080107,995730,645,1017472
27506,1080201,930487,595,1017472
27506,1080202,984107,593,1017472
27506,1080203,960132,581,1017472
27506,1080204,953204,579,1017472
27506,1080205,882879,555,1017472
27506,1080206,916321,555,1017472
27506,1080207,881996,555,1017472
27506,1090001,1027421,611,972510
27506,1090003,963396,586,972510
27506,1090004,959972,611,972510
27506,1090005,910406,586,972510
27506,2020001,1027590,610,898560
27506,2020002,961791,602,898560
27506,2020003,958581,610,898560
27506,2020004,920509,566,898560
27506,2020005,854784,549,898560
27506,2020006,877728,547,898560
27506,2020008,806912,510,898560
27506,3020103,125957,69,140063
27506,3020104,186779,82,140063
27506,3020105,246589,115,140063
27506,3020202,141456,55,140063
27506,3020203,83175,55,140063
27506,3020204,172090,103,140063
27506,3020301,180211,104,140063
27506,3020302,153709,104,140063
27506,3030004,30102,36,85602
27506,3030005,141754,64,85602
27506,3030006,64612,64,85602
27506,3030007,107350,64,85602
27506,3040201,139762,93,161300
27506,3040202,183672,112,161300
27506,3040203,99468,76,161300
27506,3040204,128981,75,161300
27506,3040205,217762,112,161300
27506,3040206,135434,75,161300
27506,3040208,174773,90,161300
27506,3060106,366191,234,410039
27506,3060108,406093,243,410039
27506,3060109,403756,265,410039
27506,3060110,410573,265,410039
27506,3060201,435209,272,410039
27506,3060202,423768,278,410039
27506,3060203,455752,278,410039
27506,3060204,467405,278,410039
27506,3070102,495696,311,537710
27506,3070104,567294,330,537710
27506,3070105,531821,330,537710
27506,3070106,506160,313,537710
27506,3070107,473654,305,537710
27506,3070201,567903,341,537710
27506,3070202,532209,341,537710
27506,3070203,547227,366,537710
27506,3070204,625031,366,537710
27506,3080101,771720,451,755196
27506,3080102,736485,451,755196
27506,3080103,669997,433,755196
27506,3080201,688848,441,755196
27506,3080202,785973,504,755196
27506,3080203,878152,504,755196
27506,3100101,927993,603,918265
27506,3100102,966130,603,918265
27506,3100103,1018882,603,918265
27506,3100201,976697,588,918265
27506,3100202,940946,571,918265
27506,3100204,895610,555,918265
27506,3100205,870426,546,918265
27506,3100206,913833,555,918265
27506,3100207,855073,525,918265
27506,3100208,813636,525,918265
27506,3110101,787617,475,695707
27506,3110102,755429,460,695707
27506,3110103,716420,422,695707
27506,3110201,632654,395,695707
27506,3110202,596678,397,695707
27506,3110203,679599,397,695707
27506,3110204,642451,397,695707
27506,3110205,752688,431,695707
27506,3110206,697831,431,695707
27506,3120001,757493,460,740999
27506,3120002,691770,460,740999
27506,3120003,773733,460,740999
27506,3130003,684243,392,700469
27506,3130004,746340,449,700469
27506,3130006,614111,381,700469
27506,3130007,641754,402,700469
27506,3130008,699753,420,700469
27506,3130009,686841,439,700469
27506,3130010,735229,439,700469
27506,3130012,801087,510,700469
27506,3140101,862211,537,872511
27506,3140102,893555,555,872511
27506,3140103,874617,566,872511
27506,3140104,913117,555,872511
27506,3140105,947619,604,872511
27506,3140106,973130,602,872511
27506,3140107,997754,602,872511
27506,3140201,778530,489,872511
27506,3140202,747440,475,872511
27506,3140203,836910,489,872511
27506,3140301,767843,502,872511
27506,3140303,850280,529,872511
27506,3140304,899286,556,872511
27506,3140305,938237,556,872511
27506,3150110,729441,451,698633
27506,3150201,798419,511,698633
27506,3150202,805911,511,698633
27506,3150203,866609,537,698633
27506,3150204,922295,535,698633
27506,3170001,996112,630,1048916
27506,3170002,998829,625,1048916
27506,3170003,1025603,651,1048916
27506,3170004,1073711,664,1048916
27506,3170005,1046870,664,1048916
27506,3170007,1088660,677,1048916
27506,3170008,1027706,647,1048916
27506,3170009,1108203,677,1048916
27506,3180001,1013987,671,1111278
27506,3180002,1094806,671,1111278
27506,3180003,1133463,671,1111278
27506,3180004,1144288,714,1111278
27506,3180005,1169846,714,1111278
27506,4140101,877886,563,891460
27506,4140102,943505,568,891460
27506,4140201,835308,541,891460
27506,4140202,901179,545,891460
27506,4140203,899421,541,891460
27506,4150101,973494,619,1090611
27506,4150102,993105,626,1090611
27506,4150302,1015334,635,1090611
27506,4150303,1002788,623,1090611
27506,4150304,1051913,648,1090611
27506,4150305,1064781,662,1090611
27506,4150306,1083723,674,1090611
27506,4150307,1107494,691,1090611
27506,4150308,1148421,702,1090611
27506,4150309,1026987,626,1090611
27506,4150310,1136779,702,1090611
27506,4150401,1010749,649,1090611
27506,4150402,1049042,671,1090611
27506,4150403,1114353,713,1090611
27506,4150404,1076217,670,1090611
27506,4150405,1150657,713,1090611
27506,4150406,1083844,670,1090611
27506,4150407,1179620,705,1090611
27506,4150408,1076982,696,1090611
27506,4150500,1256983,785,1090611
27506,8050001,1229711,756,1217017
27506,8050003,1216208,756,1217017
27506,8070201,1276256,776,1256384
27506,8070202,1245374,760,1256384
27506,8070203,1227648,762,1256384
27506,8070204,1253452,771,1256384
27506,8070205,1200825,760,1256384
27506,8070300,1304580,801,1256384
27506,10020001,3047639,1887,3024575
27506,10020004,3104603,1899,3024575
27506,10020005,3012800,1870,3024575
27506,10020006,3041753,1897,3024575
27506,10020008,2945431,1850,3024575
27506,17010101,3310316,2065,3311892
27506,17010105,3388135,2110,3311892
27506,17010201,3083253,1936,3311892
27506,17010202,3141013,1957,3311892
27506,17010203,3125237,1954,3311892
27506,17010204,3245146,1982,3311892
27506,17010205,3185755,2000,3311892
27506,17010208,3227665,2014,3311892
27506,17010212,3227656,1998,3311892
27506,17010213,3312270,2026,3311892
27506,17010214,3407587,2136,3311892
27506,17010215,3439060,2136,3311892
27506,17010216,3470632,2136,3311892
27506,17010301,3366598,2096,3311892
27506,17010302,3352436,2096,3311892
27506,17010303,3400764,2111,3311892
27506,17010304,3348942,2092,3311892
27506,17010305,3425716,2130,3311892
27506,17010307,3494519,2151,3311892
27506,17010308,3457409,2149,3311892
27506,17070105,3745646,2295,3643461
27506,17070106,3720250,2295,3643461
27506,17070201,3568917,2206,3643461
27506,17070202,3550898,2223,3643461
27506,17070301,3750496,2322,3643461
27506,17070302,3754282,2322,3643461
27506,17070303,3627552,2275,3643461
27506,17070305,3706206,2303,3643461
27506,17070306,3724751,2303,3643461
27506,17080001,3792249,2372,3829196
27506,17080002,3801708,2372,3829196
27506,17080003,3859706,2372,3829196
27506,17080004,3768903,2361,3829196
27506,17080005,3833014,2373,3829196
27506,17080006,3919595,2405,3829196
27506,17090001,3817044,2393,3837577
27506,17090002,3857581,2387,3837577
27506,17090003,3880711,2376,3837577
27506,17090004,3788642,2364,3837577
27506,17090005,3802649,2379,3837577
27506,17090006,3825797,2397,3837577
27506,17090007,3857439,2399,3837577
27506,17090008,3893867,2401,3837577
27506,17090009,3832667,2380,3837577
27506,17090010,3868462,2380,3837577
27506,17090011,3791969,2380,3837577
27506,17090012,3834098,2380,3837577
27506,17100101,3975241,2459,3920031
27506,17100102,3960788,2446,3920031
27506,17100103,3871406,2428,3920031
27506,17100104,3911241,2440,3920031
27506,17100106,3929100,2425,3920031
27506,17100201,3939447,2436,3920031
27506,17100202,3901936,2435,3920031
27506,17100203,3922698,2442,3920031
27506,17100204,3931845,2441,3920031
27506,17100205,3936606,2445,3920031
27506,17100206,3917310,2440,3920031
27506,17100301,3845921,2410,3920031
27506,17100302,3881965,2433,3920031
27506,17100303,3910538,2447,3920031
27506,17100304,3958273,2463,3920031
27506,17100305,3949960,2463,3920031
27506,17100306,3984886,2463,3920031
27506,17100307,3829525,2399,3920031
27506,17100308,3867363,2414,3920031
27506,17100309,3887217,2425,3920031
27506,17100310,3904746,2442,3920031
27506,17100311,3916684,2442,3920031
27506,18010101,3958119,2457,3883482
27506,18010102,3962562,2462,3883482
27506,18010105,3931973,2461,3883482
27506,18010106,3959738,2461,3883482
27506,18010107,3994680,2461,3883482
27506,18010108,3959676,2446,3883482
27506,18010109,3941141,2446,3883482
27506,18010202,3723645,2338,3883482
27506,18010204,3735077,2324,3883482
27506,18010207,3829323,2374,3883482
27506,18010208,3868997,2390,3883482
27506,18010209,3944465,2425,3883482
27506,18010210,3896917,2425,3883482
27506,18010211,3886367,2422,3883482
27506,18010212,3914068,2422,3883482
27531,1010002,1450813,921,1491519
27531,1010003,1514354,921,1491519
27531,1010004,1486166,926,1491519
27531,1010005,1472537,925,1491519
27531,1010010,1509273,925,1491519
27531,1020003,1423808,874,1378674
27531,1020004,1334595,856,1378674
27531,1020005,1334464,839,1378674
27531,1030002,1273214,797,1283906
27531,1030003,1253683,797,1283906
27531,1040001,1215844,749,1206082
27531,1040002,1196321,749,1206082
27531,1060001,1146709,690,1112032
27531,1060002,1121510,690,1112032
27531,1060003,1067878,690,1112032
27531,1070001,1082483,656,1019803
27531,1070002,1076364,657,1019803
27531,1070003,1012741,620,1019803
27531,1070004,966011,610,1019803
27531,1070005,963646,610,1019803
27531,1070006,1017573,610,1019803
27531,1080101,1186471,713,989722
27531,1080102,1141624,689,989722
27531,1080103,1116591,670,989722
27531,1080104,1071077,651,989722
27531,1080105,1051292,651,989722
27531,1080106,1021773,630,989722
27531,1080107,968796,630,989722
27531,1080201,901052,577,989722
27531,1080202,953519,574,989722
